voivodeship,county,multiple_infections,gender_male,age_group_0-18,age_group_19-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_55-64,age_group_65-74,age_group_75-84,age_group_85-94,age_group_95+,AstraZeneca,Johnson&Johnson,Moderna,Pfizer,dose_booster,dose_full,dose_single,dose_unvaccinated,number_of_reported_cases
14,1465,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,9
14,1465,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,22
14,1465,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
14,1465,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
14,1465,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
14,1465,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,4
14,1465,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,24
14,1465,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,7
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,14
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,23
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,2
14,1465,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,15
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,23
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,5
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3
14,1465,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,29
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,35
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7
14,1465,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5
14,1465,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
14,1465,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,10
14,1465,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8
14,1465,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
14,1465,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
14,1465,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,47
14,1465,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6
14,1465,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,14
14,1465,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
14,1465,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
14,1465,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3
14,1465,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,3
14,1465,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
14,1465,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,9
14,1465,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
14,1465,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
14,1465,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,7
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
14,1465,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
14,1465,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
14,1465,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,8
14,1465,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
14,1465,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
14,1465,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
14,1465,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
14,1465,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
14,1465,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,3
14,1465,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
14,1465,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
14,1465,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
14,1465,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
14,1465,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
14,1465,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
14,1465,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
14,1465,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6
14,1465,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,5
14,1465,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,5
14,1465,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
14,1465,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,5
14,1465,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
14,1465,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
14,1465,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
14,1465,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
16,1601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
16,1601,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1601,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1601,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,3
16,1601,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1601,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1601,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1601,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
16,1601,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1601,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,2
16,1601,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2
16,1601,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1601,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
16,1601,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1601,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1601,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1602,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
16,1602,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1602,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
16,1602,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1602,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1602,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
16,1602,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1602,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1602,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1602,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1602,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1603,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
16,1603,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
16,1603,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1603,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1603,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1603,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1603,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1603,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
16,1603,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1603,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
16,1603,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1603,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1
16,1603,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1603,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1603,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1603,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1603,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1603,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1603,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1603,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1603,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1603,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1604,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
16,1604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
16,1604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1604,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1604,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1604,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1604,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
16,1604,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1604,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1605,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1605,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1605,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1605,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
16,1605,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1605,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1605,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1605,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1605,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
16,1605,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1606,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
16,1606,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
16,1606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1606,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1606,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1606,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1606,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
16,1607,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
16,1607,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1607,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1607,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1607,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1607,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
16,1607,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
16,1607,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
16,1607,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1607,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1607,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1607,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
16,1607,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
16,1607,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
16,1607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1607,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1607,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1608,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
16,1608,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
16,1608,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1608,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
16,1608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
16,1608,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1608,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1608,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1608,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1608,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1609,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1609,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1609,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
16,1609,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1609,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1609,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1609,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1609,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
16,1609,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1609,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1610,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
16,1610,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
16,1610,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1610,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1610,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1610,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1610,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
16,1610,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
16,1610,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1610,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1610,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1611,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
16,1611,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1611,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
16,1611,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1611,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1611,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1611,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
16,1611,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
16,1611,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1611,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
16,1661,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
16,1661,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,3
16,1661,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
16,1661,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,2
16,1661,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
16,1661,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
16,1661,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1661,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1661,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
16,1661,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1661,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1661,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
16,1661,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
16,1661,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1661,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1661,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
16,1661,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
16,1661,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
16,1661,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1661,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
16,1661,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1661,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
16,1661,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
16,1661,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
16,1661,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
16,1661,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,3
16,1661,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
16,1661,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1661,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
16,1661,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
16,1661,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
16,1661,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
16,1661,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
18,1802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
